H.A.L II Stage H.O,Karnataka,560008,77.6427,12.9686
Rajajinagar H.O,Karnataka,560010,77.5545,12.9932
Jalahalli H.O,Karnataka,560013,77.5539,13.0506
R T Nagar H.O,Karnataka,560032,77.6153,12.938
Jayanagar H.O,Karnataka,560041,77.586,12.9237
Chickballapur H.O,Karnataka,562101,77.65,13.3333
Channapatna H.O,Karnataka,562160,77.2027,12.6542
Kolar H.O,Karnataka,563101,78.1292,13.1367
Mysore H.O,Karnataka,570001,76.6568,12.3117
Saraswathipuram H.O,Karnataka,570009,76.6298,12.3036
Madikeri H.O,Karnataka,571201,75.7382,12.426
Nanjangud H.O,Karnataka,571301,76.6797,12.1247
Mandya H.O,Karnataka,571401,76.923,12.5402
Srirangapatna H.O,Karnataka,571438,76.6844,12.4226
Kollegal H.O,Karnataka,571440,77.1069,12.1569
Tumkur H.O,Karnataka,572101,77.101,13.3415
Tiptur H.O,Karnataka,572201,76.4777,13.2563
Arsikere H.O,Karnataka,573103,76.257,13.3145
Hassan H.O,Karnataka,573201,76.0962,13.0071
Karkala H.O,Karnataka,574104,74.9991,13.2105
Puttur(D.K.) H.O,Karnataka,574201,75.461,13.8079
Mangalore H.O,Karnataka,575001,74.856,12.9172
Kulshekar H.O,Karnataka,575005,76.824,12.5964
Udupi H.O,Karnataka,576101,74.7462,13.3347
Manipal H.O,Karnataka,576104,74.7833,13.35
Kundapura H.O,Karnataka,576201,74.7307,13.6131
Davangere H.O,Karnataka,577001,75.9269,14.4669
Chikmagalur H.O,Karnataka,577101,75.774,13.3223
Koppa H.O,Karnataka,577126,75.3633,13.5304
Shimoga H.O,Karnataka,577201,75.5679,13.9316
Bhadravati H.O,Karnataka,577301,75.705,13.8485
Sagar H.O,Karnataka,577401,75.8297,12.4559
Chitradurga H.O,Karnataka,577501,76.4004,14.2226
Dharwad H.O,Karnataka,580001,75.0078,15.4601
Hubli H.O,Karnataka,580020,75.1338,15.3478
Haveri H.O,Karnataka,581110,75.4045,14.7935
Karwar H.O,Karnataka,581301,74.1297,14.8136
Kumta H.O,Karnataka,581343,74.4189,14.4285
Sirsi H.O,Karnataka,581401,79.1639,20.6815
Gadag H.O,Karnataka,582101,75.6297,15.4298
Bellary H.O,Karnataka,583101,77.2267,15.3928
Hospet H.O,Karnataka,583201,76.3871,15.2695
Koppal H.O,Karnataka,583231,76.1548,15.3452
Raichur H.O,Karnataka,584101,77.354,16.2047
Gulbarga H.O,Karnataka,585101,76.8379,17.3376
Yadgiri H.O,Karnataka,585201,78.0512,21.7533
Bidar H.O,Karnataka,585401,77.5301,17.9133
Bijapur H.O,Karnataka,586101,75.7154,16.8244
Bagalkot H.O,Karnataka,587101,75.6961,16.1867
Jamkhandi H.O,Karnataka,587301,75.2915,16.5046
Belgaum H.O,Karnataka,590001,74.5045,15.8521
Bailhongal H.O,Karnataka,591102,74.8575,15.8162
Ramdurg H.O,Karnataka,591123,75.6835,15.9792
Chikodi H.O,Karnataka,591201,74.5859,16.429
Athani H.O,Karnataka,591304,76.3552,10.154
Gokak H.O,Karnataka,591307,74.8239,16.169
Chennai G.P.O. ,Tamilnadu,600001,80.2842,13.0933
Anna Road H.O,Tamilnadu,600002,80.2714,13.0744
Park Town H.O,Tamilnadu,600003,80.2781,13.0819
Mylapore H.O,Tamilnadu,600004,80.2708,13.0292
St.Thomas Mount H.O,Tamilnadu,600016,80.2662,13.0916
Thygarayanagar H.O,Tamilnadu,600017,80.2662,13.0916
Tambaram H.O,Tamilnadu,600045,80.1271,12.9246
Ambattur H.O,Tamilnadu,600053,80.0886,13.0767
Avadi Camp H.O,Tamilnadu,600054,80.1098,13.1147
Tiruvallur H.O,Tamilnadu,602001,79.9089,13.1438
Chengalpattu H.O,Tamilnadu,603001,79.9773,12.6927
Tindivanam H.O,Tamilnadu,604001,79.6555,12.234
Pondicherry H.O,Tamilnadu,605001,79.8298,11.9338
Villupuram H.O,Tamilnadu,605602,79.4924,11.9397
Tirukkoyilur H.O,Tamilnadu,605757,79.2026,11.9662
Vriddhachalam H.O,Tamilnadu,606001,79.3219,11.5153
Kallakurichi H.O,Tamilnadu,606202,78.2108,12.3128
Tiruvannamalai H.O,Tamilnadu,606601,79.0746,12.2266
Cuddalore H.O,Tamilnadu,607001,79.7644,11.7463
Chidambaram H.O,Tamilnadu,608001,79.6911,11.3991
Mayiladuthurai H.O,Tamilnadu,609001,79.655,11.1035
Sirkali H.O,Tamilnadu,609110,79.7359,11.2373
Tiruvarur H.O,Tamilnadu,610001,79.6368,10.7727
Nagapattinam H.O,Tamilnadu,611001,79.8445,10.7639
Kumbakonam H.O,Tamilnadu,612001,79.3912,10.9621
Melakaveri H.O,Tamilnadu,612002,79.3912,10.9621
Thanjavur H.O,Tamilnadu,613001,79.1391,10.7852
Mannargudi H.O,Tamilnadu,614001,79.55,11.2833
Papanasam H.O,Tamilnadu,614205,79.2706,10.9269
Pattukottai H.O,Tamilnadu,614601,78.9205,11.4252
Tiruturaipundi H.O,Tamilnadu,614713,79.6327,10.5282
Tiruchirappalli H.O,Tamilnadu,620001,78.6965,10.8155
Srirangam H.O,Tamilnadu,620006,78.6971,10.8573
Turaiyur H.O,Tamilnadu,621010,78.5989,11.1498
Perambalur H.O,Tamilnadu,621212,78.8833,11.2333
Lalgudi H.O,Tamilnadu,621601,78.8194,10.8742
Pudukkottai H.O,Tamilnadu,622001,78.8214,10.3813
Ramanathapuram H.O,Tamilnadu,623501,78.8308,9.3716
Paramakudi H.O,Tamilnadu,623707,78.1671,11.1991
Dindigul H.O,Tamilnadu,624001,77.9804,10.369
Nilakottai H.O,Tamilnadu,624208,77.8502,10.165
Palani H.O,Tamilnadu,624601,77.5209,10.4503
Madurai H.O,Tamilnadu,625001,78.1196,9.9173
Tallakulam H.O,Tamilnadu,625002,78.15,9.95
Arasaradi H.O,Tamilnadu,625016,78.6693,11.2175
Bodinayakanur H.O,Tamilnadu,625513,77.3498,10.0117
Periyakulam H.O,Tamilnadu,625601,77.5439,10.1213
Virudhunagar H.O,Tamilnadu,626001,77.9579,9.5851
Aruppukottai H.O,Tamilnadu,626101,78.2644,10.1123
Rajapalayam H.O,Tamilnadu,626117,77.5533,9.453
Sivakasi H.O,Tamilnadu,626123,77.798,9.45
Tirunelveli H.O,Tamilnadu,627001,77.6845,8.7252
Palayankottai H.O,Tamilnadu,627002,77.7359,8.7236
Ambasamudram H.O,Tamilnadu,627401,77.4519,8.7107
Sankarankovil H.O,Tamilnadu,627756,77.5411,9.1705
Tenkasi H.O,Tamilnadu,627811,77.3153,8.96
Tuticorin H.O,Tamilnadu,628001,78.1342,8.7674
Tiruchendur H.O,Tamilnadu,628215,78.1191,8.4972
Kovilpatti H.O,Tamilnadu,628501,77.8699,9.1717
Srivaikuntam H.O,Tamilnadu,628601,77.9128,8.6293
Nagercoil H.O,Tamilnadu,629001,77.4344,8.1773
Thuckalay H.O,Tamilnadu,629175,78.6014,11.5941
Karaikudi H.O,Tamilnadu,630001,78.7679,10.0661
Devakottai H.O,Tamilnadu,630302,78.8233,9.947
Sivaganga H.O,Tamilnadu,630561,78.4836,9.847
Manamadurai H.O,Tamilnadu,630606,78.471,9.6732
Arakkonam H.O,Tamilnadu,631001,79.6705,13.0845
Kanchipuram H.O,Tamilnadu,631501,79.7001,12.8352
Vellore H.O,Tamilnadu,632001,79.1325,12.9184
Arni H.O,Tamilnadu,632301,79.2855,12.6699
Ranipet H.O,Tamilnadu,632401,79.3322,12.9291
Gudiyattam H.O,Tamilnadu,632602,79.6902,14.0481
Krishnagiri H.O,Tamilnadu,635001,78.2138,12.5192
Tirupattur H.O,Tamilnadu,635601,78.568,12.4924
Salem H.O,Tamilnadu,636001,78.1587,11.6512
Suramangalam H.O,Tamilnadu,636005,78.1201,11.6707
Atur H.O,Tamilnadu,636102,78.6014,11.5941
Dharmapuri H.O,Tamilnadu,636701,76.6364,18.7291
Namakkal H.O,Tamilnadu,637001,78.1652,11.2213
Tiruchengodu H.O,Tamilnadu,637211,77.46,14.5378
Erode H.O,Tamilnadu,638001,77.7274,11.3428
Bhavani H.O,Tamilnadu,638301,77.6842,11.4471
Gobichettipalayam H.O,Tamilnadu,638452,77.4422,11.455
Dharapuram H.O,Tamilnadu,638656,77.5322,10.7383
Karur H.O,Tamilnadu,639001,78.0809,10.9577
Kulittalai H.O,Tamilnadu,639104,78.4125,10.9349
Coimbatore H.O,Tamilnadu,641001,76.9661,11.0055
Rathinasabapathy Puram H.O,Tamilnadu,641002,77.3207,10.9983
Mettupalayam H.O,Tamilnadu,641301,76.9349,11.2997
Tirupur H.O,Tamilnadu,641601,77.3546,11.1154
Pollachi H.O,Tamilnadu,642001,77.0085,10.6582
Udamalpet H.O,Tamilnadu,642126,77.2478,10.5881
Udagamandalam H.O,Tamilnadu,643001,76.6952,11.4134
Coonoor H.O,Tamilnadu,643101,76.7937,11.3498
Kannur H.O,Kerala,670001,75.3576,11.8675
Thalassery H.O,Kerala,670101,75.4934,11.7478
Taliparamba H.O,Kerala,670141,75.3616,12.0345
Kasaragod H.O,Kerala,671121,74.9896,12.4984
Kanhangad H.O,Kerala,671315,75.1063,12.3081
Calicut H.O,Kerala,673001,75.7804,11.248
Calicut Civil Station H.O,Kerala,673020,75.7733,11.4232
Vadakara H.O,Kerala,673101,76.5545,9.8777
Kalpetta H.O,Kerala,673121,76.0822,11.6106
Koyilandi H.O,Kerala,673305,75.6965,11.4391
Tirur(kerala) H.O,Kerala,676101,75.948,10.9111
Manjeri-kla H.O,Kerala,676121,75.948,10.9111
Malappuram H.O,Kerala,676505,76.0824,11.0402
Palakkad H.O,Kerala,678001,76.6563,10.7744
Olavakkot H.O,Kerala,678002,77.9414,17.7071
Alathur Mbr H.O,Kerala,678541,78.6142,17.2896
Ottapalam H.O,Kerala,679101,76.3784,10.7709
Ponani H.O,Kerala,679577,75.9252,10.767
Thrissur H.O,Kerala,680001,76.2167,10.5167
Irinjalakuda H.O,Kerala,680121,76.2112,10.3424
Chalakudi H.O,Kerala,680307,76.3376,10.3007
Kunnamkulam H.O,Kerala,680503,76.0706,10.6484
Wadakanchery-TC H.O,Kerala,680582,77.8247,11.5055
Kochi H.O,Kerala,682001,76.2602,9.9399
Ernakulam H.O,Kerala,682011,76.2904,9.9671
Aluva H.O,Kerala,683101,76.3565,10.1047
Perumbavoor H.O,Kerala,683542,76.4737,10.1069
Kattappana H.O,Kerala,685508,76.859,9.7179
Thodupuzha H.O,Kerala,685584,76.7222,9.8939
Kottayam H.O,Kerala,686001,75.5667,11.8333
Changanacherry H.O,Kerala,686101,76.536,9.442
Vaikom H.O,Kerala,686141,76.3952,9.7471
Kanjirapally H.O,Kerala,686507,76.5539,19.355
Palai H.O,Kerala,686575,75.9444,25.8772
Muvattupuzha H.O,Kerala,686661,76.5738,9.9798
Alappuzha H.O,Kerala,688001,76.3264,9.49
Cherthala H.O,Kerala,688524,76.3807,9.6634
Tiruvalla H.O,Kerala,689101,76.5749,9.3816
Chengannur H.O,Kerala,689121,76.6151,9.3157
Pathanamthitta H.O,Kerala,689645,76.7833,9.2667
Mavelikara H.O,Kerala,690101,76.5564,9.2593
Kayangulam H.O,Kerala,690502,76.5002,9.1724
Karunagappaly H.O,Kerala,690518,77.5414,9.5228
Kollam H.O,Kerala,691001,75.6833,11.45
Punalur H.O,Kerala,691305,76.9326,9.0217
Kottarakara H.O,Kerala,691506,76.8,9
Adur( Kla) H.O,Kerala,691523,76.8019,8.8603
Thiruvananthapuram G.P.O. ,Kerala,695001,76.9606,8.5225
Poojapura H.O,Kerala,695012,76.9386,8.5029
Attingal H.O,Kerala,695101,76.8152,8.6928
Neyyattinkara H.O,Kerala,695121,77.0859,8.3985
Kolkatta G.P.O. ,West Bengal,700001,86.4895,22.2009
Cossipore H.O,West Bengal,700002,88.3791,22.6228
Barabazar H.O,West Bengal,700007,88.35,22.5667
Beleghata H.O,West Bengal,700010,88.985,23.2169
Park Street H.O,West Bengal,700016,88.985,23.2169
Alipore H.O,West Bengal,700027,88.3232,22.532
Tollygunge H.O,West Bengal,700033,88.3598,22.5041
Belgharia H.O,West Bengal,700056,88.3852,22.6581
Barrackpore H.O,West Bengal,700120,88.3634,22.766
Barasat H.O,West Bengal,700124,88.482,22.7215
Baruipur H.O,West Bengal,700144,88.4388,22.3525
Howrah H.O,West Bengal,711101,88.3186,22.5769
Salkia H.O,West Bengal,711106,88.35,22.5833
Chinsurah H.O,West Bengal,712101,88.3967,22.8876
Serampore H.O,West Bengal,712201,88.3422,22.7528
Arambagh H.O,West Bengal,712601,87.7833,22.8833
Burdwan H.O,West Bengal,713101,87.8569,23.2557
Katwa H.O,West Bengal,713130,88.1326,23.6456
Durgapur H.O,West Bengal,713201,87.3216,23.4996
Asansol H.O,West Bengal,713301,86.8353,24.0875
Raniganj H.O,West Bengal,713347,84.5163,24.6838
Midnapore H.O,West Bengal,721101,87.3226,22.4211
Contai H.O,West Bengal,721401,87.7489,21.7798
Jhargram H.O,West Bengal,721507,86.995,22.4538
Tamluk H.O,West Bengal,721636,87.9259,22.3008
Bankura H.O,West Bengal,722101,87.0716,23.2324
Purulia H.O,West Bengal,723101,86.363,23.3306
Suri H.O,West Bengal,731101,87.5277,23.9081
Rampurhat H.O,West Bengal,731224,84.1699,24.1264
Malda H.O,West Bengal,732101,88.1387,25.0424
Balurghat H.O,West Bengal,733101,88.7773,25.221
Siliguri H.O,West Bengal,734001,88.4285,26.71
Darjeeling H.O,West Bengal,734101,88.2667,27.0333
Jalpaiguri H.O,West Bengal,735101,88.7333,26.5167
Mal H.O,West Bengal,735221,80.7359,27.0215
Cooch Behar H.O,West Bengal,736101,89.4451,26.3254
Gangtok H.O,West Bengal,737101,88.6122,27.3257
Krishnanagar H.O,West Bengal,741101,88.4907,23.4058
Ranaghat H.O,West Bengal,741201,88.5667,23.1762
Kalyani H.O,West Bengal,741235,88.4833,22.9833
Nabadwip H.O,West Bengal,741302,88.3686,23.4067
Berhampore (WB) H.O,West Bengal,742101,88.2516,24.1047
Kandi H.O,West Bengal,742137,88.0402,23.9595
Raghunathganj H.O,West Bengal,742225,88.0617,24.4667
Diamond Harbour H.O,West Bengal,743331,88.1847,22.193
Basirhat H.O,West Bengal,743411,88.8548,22.6614
Port Blair H.O,West Bengal,744101,92.75,11.6667
Bhubaneswar G.P.O. ,Odisha,751001,83.5747,22.0593
Puri H.O,Odisha,752001,85.8249,19.7983
Khurda H.O,Odisha,752055,85.6163,20.1827
Nayagarh H.O,Odisha,752069,85.1267,20.5574
Cuttack G.P.O. ,Odisha,753001,86.2171,21.0295
Chandinchowk H.O,Odisha,753002,86.2171,21.0295
Athagarh H.O,Odisha,754029,85.6296,20.52
Jagatsinghpur H.O,Odisha,754103,86.1711,20.2557
Kendrapara H.O,Odisha,754211,86.4223,20.5017
Jajpur H.O,Odisha,755001,86.3373,20.8485
Balasore H.O,Odisha,756001,86.9335,21.4927
Jaleswar H.O,Odisha,756032,87.2225,21.8018
Bhadrak H.O,Odisha,756100,86.5156,21.0545
Baripada H.O,Odisha,757001,86.7285,21.9346
Rairangpur H.O,Odisha,757043,86.1738,22.2667
Keonjhargarh H.O,Odisha,758001,85.5934,21.6296
Dhenkanal H.O,Odisha,759001,85.5969,20.6574
Angul H.O,Odisha,759122,85.1019,20.8409
Berhampur(GM) H.O,Odisha,760001,83.8504,20.2464
Chatrapur H.O,Odisha,761020,84.9836,19.3557
Aska H.O,Odisha,761110,84.66,19.6111
Bhanjanagar H.O,Odisha,761126,84.582,19.9272
Parlakhemundi H.O,Odisha,761200,80.7678,21.646
Phulbani H.O,Odisha,762001,84.2316,20.4792
Jeypore(K) H.O,Odisha,764001,80.5827,20.3407
Koraput H.O,Odisha,764020,82.7105,18.812
Rayagada(K) H.O,Odisha,765001,83.2508,19.1188
Bhawanipatna H.O,Odisha,766001,83.1686,19.9076
Balangir H.O,Odisha,767001,83.4903,20.7042
Sambalpur H.O,Odisha,768001,81.7333,21.9
Bargarh H.O,Odisha,768028,83.6167,21.3333
Jharsuguda H.O,Odisha,768201,84.0179,21.8616
Rourkela H.O,Odisha,769001,84.8641,22.225
Uditnagar H.O,Odisha,769012,84.4204,22.304
Sundargarh H.O,Odisha,770001,84.0333,22.1167
Guwahati G.P.O. ,Assam,781001,90.3336,24.9965
Guwahati University H.O,Assam,781014,91.5843,26.093
Barpeta H.O,Assam,781301,91.0063,26.3229
Nalbari H.O,Assam,781335,76.5505,29.9393
Nagaon H.O,Assam,782001,91.1101,26.3044
Diphu H.O,Assam,782460,93.4312,25.8434
Dhubri H.O,Assam,783301,89.9856,26.0186
Kokrajhar H.O,Assam,783370,90.2729,26.4011
Tezpur H.O,Assam,784001,92.8,26.6333
Mangaldoi H.O,Assam,784125,92.0305,26.4421
Jorhat H.O,Assam,785001,94.2031,26.7575
Golaghat H.O,Assam,785621,93.9595,26.5117
Sivasagar H.O,Assam,785640,94.6378,26.9843
Dibrugarh H.O,Assam,786001,94.9084,27.4799
Tinsukia H.O,Assam,786125,95.3599,27.489
North Lakhimpur H.O,Assam,787001,94.1036,27.2352
Silchar H.O,Assam,788001,92.7979,24.8273
Hailakandi H.O,Assam,788151,92.561,24.6839
Karimganj H.O,Assam,788710,92.3554,24.8692
Itanagar H.O,North Eastern,791111,93.6099,27.0869
Shillong G.P.O. ,North Eastern,793001,86.8188,24.9394
Tura H.O,North Eastern,794001,90.2024,25.5142
Imphal H.O,North Eastern,795001,93.9442,24.8081
Aizawl H.O,North Eastern,796001,92.7179,23.7289
Kohima H.O,North Eastern,797001,94.111,25.6747
Agartala H.O,North Eastern,799001,91.2794,23.836
Radhakishorepur H.O,North Eastern,799120,91.4915,23.5368
Dharmanagar H.O,North Eastern,799250,92.1314,24.3491
Patna G.P.O. ,Bihar,800001,83.2948,24.1158
Bankipore H.O,Bihar,800004,85.1861,25.6152
Buxar H.O,Bihar,802101,83.9787,25.5747
Arrah H.O,Bihar,802301,84.6714,25.5631
Biharsharif H.O,Bihar,803101,77.8091,27.0074
Jehanabad H.O,Bihar,804408,80.4454,23.3596
Nawadha H.O,Bihar,805110,80.5758,26.7605
Munger H.O,Bihar,811201,86.4735,25.3756
Jamui H.O,Bihar,811307,86.2257,24.9259
Bhagalpur H.O,Bihar,812001,83.8687,26.1714
Banka H.O,Bihar,813102,82.3479,22.3171
Dumka H.O,Jharkhand,814101,87.2486,24.2678
B.Deoghar H.O,Jharkhand,814112,86.3722,23.9176
Giridih H.O,Jharkhand,815301,86.3077,24.1856
Sasaram H.O,Bihar,821115,84.0169,24.9487
Daltonganj H.O,Jharkhand,822101,84.0687,24.0431
Gaya H.O,Bihar,823001,85.0039,24.7969
Aurangabad (BH) H.O,Bihar,824101,79.2373,24.7845
Hazaribagh H.O,Jharkhand,825301,85.3611,23.9951
Dhanbad H.O,Jharkhand,826001,86.4432,23.802
Bokaro Steel City H.O,Jharkhand,827001,83.1287,24.5258
Ramgarh Cantt H.O,Jharkhand,829122,77.831,26.2858
Jamshedpur H.O,Jharkhand,831001,86.1854,22.8028
Chaibasa H.O,Jharkhand,833201,85.8046,22.5482
Ranchi G.P.O. ,Jharkhand,834001,93.0471,26.7349
Doranda H.O,Jharkhand,834002,87.3066,24.213
Gumla H.O,Jharkhand,835207,84.544,23.0416
Siwan H.O,Bihar,841226,83.9216,25.1382
Chapra H.O,Bihar,841301,84.7309,25.781
Marhowrah H.O,Bihar,841418,81.391,26.3451
Gopalganj H.O,Bihar,841428,84.4404,26.4673
Muzaffarpur H.O,Bihar,842001,85.3906,26.1226
Sitamarhi H.O,Bihar,843301,85.4906,26.5936
Hajipur H.O,Bihar,844101,85.2095,25.69
Motihari H.O,Bihar,845401,84.9192,26.6574
Bettiah H.O,Bihar,845438,84.4987,26.8024
Laheriasarai H.O,Bihar,846001,80.003,26.3361
Darbhanga H.O,Bihar,846004,85.8971,26.1522
Madhubani H.O,Bihar,847211,84.104,27.0001
Samastipur H.O,Bihar,848101,85.7897,25.8608
Begusarai H.O,Bihar,851101,86.1339,25.4185
Saharsa H.O,Bihar,852201,86.5947,25.885
Katihar H.O,Bihar,854105,87.5704,25.5385
Purnea H.O,Bihar,854301,87.47,25.78
